num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
2076	3	7.181488093	4.5263954	2.959875674	1.950864851	1.627000178	-0.227391677
2077	3	7.121411538	4.377424393	2.870486004	1.999056314	1.619085658	-0.286358652
2078	3	7.01062476	4.171921334	2.754731697	2.048857521	1.737681205	-0.294970748
2079	3	7.055514128	4.147696048	2.59512409	2.18738527	1.922661967	-0.240762793
2080	3	7.099285506	4.220986117	2.487385049	2.286039005	2.101613383	-0.16158938
2081	3	7.266817529	4.389045289	2.411733686	2.36042604	2.150893427	-0.058945076
2082	3	7.423396095	4.651583809	2.437766165	2.443319005	2.178515157	0.069378301
2083	3	7.564007943	4.693938092	2.559762534	2.517863172	2.256867953	0.152115772
2084	3	7.659702715	4.80894865	2.707521465	2.480372447	2.232239468	0.160343809
2085	3	7.677172738	4.816777776	2.743220318	2.419668923	2.208026761	0.162941959
2086	3	7.566651847	4.722620033	2.767038022	2.361406338	2.212746216	0.133496277
2087	3	7.355362849	4.56767125	2.742310917	2.228215249	2.220300843	0.041914238
2088	3	7.094156047	4.604761541	2.608535545	2.072806576	2.086664622	-0.116534546
2089	3	6.892293933	4.560699811	2.444985512	2.004805382	1.997579124	-0.241493455
2090	3	6.888473125	4.611949307	2.337783031	1.992498751	1.90443108	-0.364404807
2091	3	7.12872868	4.566929325	2.220094814	2.006336014	1.908290362	-0.4551732
2092	3	7.392774798	4.695669497	2.185107072	2.052642804	1.879645795	-0.506044737
2093	3	7.611031736	4.830913496	2.219509752	2.112807418	1.875621905	-0.471363371
2094	3	7.741872058	4.900125373	2.308380983	2.142189417	1.85694276	-0.447223711
2095	3	7.842822183	4.784667392	2.408911758	2.135671307	1.825782837	-0.421507913
2096	3	7.875284403	4.784667392	2.590256836	2.086922859	1.792684421	-0.387676968
2097	3	7.750463958	4.627695162	2.729716848	2.117954111	1.804171879	-0.334326773
2098	3	7.784491289	4.606917417	2.850548726	2.107919117	1.794998498	-0.277724773
2099	3	7.746259001	4.447102016	2.908014748	2.084377735	1.811748776	-0.212530259
2100	3	7.622770544	4.45048593	2.948189215	2.0581345	1.810321283	-0.137075628
2101	3	7.513502447	4.498249746	2.921115041	2.04421057	1.793072072	-0.084421838
2102	3	7.574178241	4.618867475	2.889183309	1.89085194	1.758620254	-0.013798431
2103	3	7.417011622	4.56824801	2.866002323	1.754836778	1.763661061	0.060519114
2104	3	7.357194228	4.638024463	2.883385266	1.690854918	1.757482598	0.112565347
2105	3	7.347815544	4.752191503	2.887613317	1.7036932	1.783201806	0.129011785
2106	3	7.269207556	4.777125244	2.847766792	1.774258971	1.883082946	0.123739179
2107	3	7.202566092	4.685696382	2.807448197	1.945648004	1.988140469	0.048076753
2108	3	7.148704361	4.605015568	2.772348414	2.10420231	2.065249524	-0.068793187
2109	3	7.156509786	4.518659474	2.724532518	2.194449186	2.13500155	-0.179390423
2110	3	7.187683576	4.430806069	2.685201052	2.284651961	2.18738604	-0.255901332
2111	3	7.238534416	4.38272231	2.699905331	2.34458327	2.182808827	-0.291715332
2112	3	7.295728805	4.388751237	2.671484035	2.365460091	2.17208407	-0.275361829
2113	3	7.319852289	4.316343033	2.618139695	2.374913417	2.184654364	-0.244308636
2114	3	7.187346124	4.218514579	2.515683439	2.393614816	2.185995911	-0.237315364
2115	3	7.051187661	4.156449854	2.418101906	2.318519036	2.192909343	-0.258148344
2116	3	7.004577451	4.17809497	2.378964937	2.195809738	2.21283291	-0.248573257
2117	3	7.039553042	4.262266469	2.431813466	2.063326884	2.212979075	-0.231785769
2118	3	7.105280164	4.407224211	2.471672032	1.880673491	2.132902904	-0.189690587
2119	3	7.255716376	4.55730679	2.576585032	1.677608948	2.053315119	-0.1389678
2120	3	7.348662027	4.649402301	2.665823908	1.57324754	1.971313992	-0.085272702
2121	3	7.345981215	4.683013217	2.657401469	1.540774907	1.87419203	-0.110439738
2122	3	7.260944637	4.657800764	2.603550091	1.577732692	1.833356838	-0.100010828
2123	3	7.156216144	4.620866708	2.603094608	1.712742356	1.875899347	-0.083712886
2124	3	7.071083427	4.568237054	2.566967157	1.855523517	1.931326334	-0.067880828
2125	3	7.04375076	4.481736067	2.518720989	2.047211565	1.964105669	-0.046409723
2126	3	7.107207352	4.42549349	2.547734547	2.227288515	1.97847644	0.01937154
2127	3	7.207766655	4.443347145	2.601107952	2.402310233	1.916512139	0.026650148
2128	3	7.309539381	4.455431927	2.614349635	2.505233784	1.839763087	-0.007778604
2129	3	7.388853448	4.448290377	2.626380146	2.562434779	1.744983364	-0.032725568
2130	3	7.458358997	4.460214753	2.63855712	2.533363255	1.702349568	-0.04810311
2131	3	7.536379766	4.445423132	2.618664432	2.471536286	1.683317868	-0.073925493
2132	3	7.588854363	4.475910446	2.610165535	2.320455526	1.717724904	-0.074428326
2133	3	7.607723566	4.485565508	2.57640605	2.234943569	1.784165845	-0.02739035
2134	3	7.616811414	4.557851069	2.576129262	2.180521472	1.861769627	-0.006661022
2135	3	7.590877459	4.653546426	2.575329336	2.209885396	1.846245613	-0.027240985
2136	3	7.45872968	4.731934474	2.588132581	2.271379102	1.851929849	-0.057477193
2137	3	7.278187955	4.667586518	2.555653287	2.379002432	1.863162335	-0.091658762
2138	3	7.141953165	4.633886253	2.557959814	2.364933543	1.825294214	-0.193761192
2139	3	6.996096876	4.539856446	2.529749482	2.349343938	1.754589661	-0.274747203
2140	3	6.960488512	4.466286146	2.508920673	2.295509053	1.760870864	-0.310273555
2141	3	7.077001529	4.449706404	2.481794378	2.286232913	1.755355513	-0.33835447
2142	3	7.241749946	4.529615111	2.450696244	2.240966529	1.727521983	-0.365499357
2143	3	7.302007818	4.535135945	2.372435593	2.271053733	1.68219167	-0.347785632
2144	3	7.352465109	4.550074035	2.307677354	2.297660723	1.637130446	-0.347400435
2145	3	7.301564925	4.480042829	2.244644167	2.347632861	1.546077531	-0.374942921
2146	3	7.211257629	4.329715575	2.176829495	2.290748764	1.420987049	-0.382229681
2147	3	7.102638992	4.22502671	2.170434453	2.279086452	1.311122614	-0.386893759
2148	3	7.081341973	4.174033012	2.211588481	2.270584763	1.27385588	-0.378528869
2149	3	7.060349915	4.106107088	2.269430062	2.269667792	1.276087333	-0.359117213
2150	3	7.092419646	4.11470273	2.310815338	2.243250223	1.316546703	-0.319385497
2151	3	7.137480616	4.224641206	2.426809011	2.250506353	1.458245521	-0.282970441
2152	3	7.25178433	4.267486071	2.51627262	2.231564304	1.599196737	-0.246996054
2153	3	7.345849267	4.36955465	2.632264452	2.192728615	1.706351121	-0.214655717
2154	3	7.404065295	4.571124477	2.717203791	2.138192331	1.810678229	-0.187638749
2155	3	7.477603372	4.749297339	2.809247657	2.097213312	1.892605401	-0.175996148
2156	3	7.584828853	4.860345822	2.820306719	2.117529559	1.937727189	-0.156328457
2157	3	7.60937093	4.928882692	2.828891938	2.110635979	1.963157656	-0.122833957
2158	3	7.618526237	4.958810361	2.789309141	2.108047531	1.992853583	-0.087683425
2159	3	7.676485213	4.889258536	2.712557971	2.073292748	1.989647254	-0.06352733
2160	3	7.717657883	4.785520413	2.621283638	2.028454633	2.019904143	-0.023186771
2161	3	7.683558406	4.669148389	2.550763596	1.881053542	1.982415291	-0.022013043
2162	3	7.635034202	4.587138203	2.458024178	1.758274111	1.933789272	-0.051822604
2163	3	7.548421219	4.474344922	2.376017652	1.649968169	1.868934922	-0.081377642
2164	3	7.407904508	4.397786005	2.407092525	1.604069882	1.82676057	-0.08430313
2165	3	7.201897744	4.325722699	2.453887869	1.646862258	1.722389067	-0.10419772
2166	3	7.038936893	4.292742354	2.504036864	1.770012347	1.701400474	-0.074893996
2167	3	6.984766283	4.309743205	2.573383319	1.872339334	1.680790987	-0.017501894
2168	3	6.992632607	4.361247925	2.682598573	1.929758483	1.708381182	0.008348316
2169	3	7.023386343	4.432673282	2.701906199	1.974461138	1.7829421	0.005226478
2170	3	7.104597214	4.496296953	2.676085987	1.919597463	1.860434912	-0.00090083
2171	3	7.140421835	4.508247893	2.640369127	1.84271969	1.892223627	-0.059584436
2172	3	7.168060724	4.470854966	2.621069734	1.782636051	1.967249006	-0.154947717
2173	3	7.255799234	4.4205098	2.589993943	1.757632214	2.00462406	-0.238730552
2174	3	7.422292446	4.427168135	2.625773617	1.768717562	1.963228856	-0.304749555
2175	3	7.57865874	4.476862223	2.690773654	1.87113603	1.937348754	-0.3354662
2176	3	7.733511309	4.585338574	2.788029172	1.964079227	1.930228622	-0.319081424
2177	3	7.796990995	4.637170366	2.845211493	2.011265727	1.865989633	-0.279359068
2178	3	7.79321978	4.689521142	2.818636377	2.01316196	1.793655573	-0.246680946
2179	3	7.638876999	4.609775037	2.742530119	1.945621803	1.754104371	-0.240884987
2180	3	7.430758863	4.462420516	2.653566041	1.808613265	1.711253667	-0.289121914
2181	3	7.194804501	4.234337794	2.527357449	1.642503558	1.67313979	-0.346265313
2182	3	6.980808327	4.037394909	2.385029727	1.522892808	1.644223209	-0.422541881
2183	3	6.749696165	3.806009469	2.35113696	1.449548274	1.635387852	-0.472326381
2184	3	6.834030245	3.74930915	2.353457657	1.417818202	1.657393512	-0.513140554
2185	3	7.036180219	3.888344312	2.428244217	1.463019593	1.672897167	-0.523427754
2186	3	7.216733307	4.073059163	2.51812404	1.583561378	1.693250301	-0.539038003
2187	3	7.390882883	4.2199722	2.630876884	1.657275922	1.732948856	-0.523382614
2188	3	7.581073285	4.403920838	2.703804248	1.773244834	1.794918483	-0.522400441
2189	3	7.662645012	4.565237539	2.764590623	1.909466487	1.833090908	-0.49227645
2190	3	7.641522787	4.585962162	2.743956185	1.997449383	1.874279761	-0.458107645
2191	3	7.53395788	4.537546115	2.673807733	2.020664748	1.965560124	-0.382310388
2192	3	7.404874063	4.520384416	2.558695831	2.024818987	2.048288951	-0.312411816
2193	3	7.283332518	4.448719016	2.488654739	1.979134538	2.093458121	-0.210318301
2194	3	7.235865796	4.40634293	2.447248057	1.917303365	2.148400267	-0.128774425
2195	3	7.246446072	4.449440592	2.449270089	1.860730716	2.18879864	-0.035175077
2196	3	7.350830505	4.570259775	2.512557687	1.808447365	2.136829933	0.003781539
2197	3	7.454130592	4.620099774	2.616699378	1.770601236	2.079032325	0.021975935
2198	3	7.4379855	4.635416163	2.62840556	1.7222474	1.996916662	-0.03971262
2199	3	7.343721448	4.601356799	2.608365943	1.620549091	1.944282245	-0.089169731
2200	3	7.243505542	4.556167911	2.6008935	1.507427408	1.920331827	-0.172525685
2201	3	7.09170483	4.480459579	2.591188398	1.403494518	1.956396113	-0.254185249
2202	3	6.904161002	4.48373861	2.57563935	1.305022118	1.995464442	-0.303738776
2203	3	6.875006192	4.559546595	2.651955308	1.239355986	2.084991303	-0.284678878
2204	3	6.97830754	4.625945325	2.808551907	1.274047613	2.082334249	-0.309857572
2205	3	7.118613534	4.737159205	2.932928383	1.516016068	2.068407248	-0.312986398
2206	3	7.336402341	4.808950155	3.014459264	1.730606544	2.120224134	-0.226923068
2207	3	7.57057417	4.813686932	3.056476834	2.004137407	2.165526684	-0.180655
2208	3	7.540534298	4.833957791	3.046700496	2.268631207	2.198116731	-0.142790348
2209	3	7.477074051	4.746025784	2.967959368	2.4911544	2.265865294	-0.075990456
2210	3	7.378679307	4.752901338	2.902707398	2.560485859	2.306635343	-0.013944952
2211	3	7.373349546	4.772727344	2.848499858	2.631393864	2.224801342	-0.054696605
2212	3	7.278015557	4.832339156	2.837273109	2.644454207	2.130823443	-0.08406599
2213	3	7.486103587	4.857066946	2.887525775	2.598114573	2.002001877	-0.111811931
2214	3	7.68105771	4.981313432	2.932469984	2.532779492	1.843774691	-0.146708331
2215	3	7.68105771	5.007253501	2.95086372	2.554448396	1.698748693	-0.215262513
2216	3	7.541291802	4.897580361	2.990283657	2.564669204	1.649174539	-0.242281387
2217	3	7.591886372	4.764956399	2.997287267	2.532461871	1.600330633	-0.286182539
2218	3	7.519536808	4.724190343	2.963315601	2.525415431	1.557840283	-0.256887885
2219	3	7.390492744	4.659206765	2.917626601	2.493989595	1.56809297	-0.228152668
2220	3	7.476120935	4.532016524	2.871378121	2.431349133	1.598389147	-0.138184347
2221	3	7.585084175	4.676340214	2.828689778	2.337215018	1.640328285	-0.016523966
2222	3	7.540938132	4.79996518	2.816974133	2.305215974	1.686694886	0.120210001
2223	3	7.576357488	4.819481758	2.802582781	2.271094094	1.731888755	0.159125268
2224	3	7.578865281	4.811095076	2.790901442	2.261293834	1.717827606	0.189903161
2225	3	7.554348172	4.793528759	2.799081929	2.218593503	1.661963084	0.17040877
2226	3	7.465902779	4.709280091	2.804425438	2.197586773	1.644748153	0.111908575
2227	3	7.298011403	4.625531733	2.792310049	2.214911133	1.635830704	0.050257877
2228	3	7.141204279	4.559984193	2.82219125	2.230596713	1.66461573	0.008914272
2229	3	7.136453162	4.590569325	2.873831034	2.228050949	1.723588865	-0.044778167
2230	3	7.191857436	4.654974423	2.898238978	2.240042162	1.789508556	-0.077203522
2231	3	7.27408	4.667192497	2.825713818	2.304517399	1.803929112	-0.064167546
2232	3	7.39003343	4.702006938	2.746555874	2.265684546	1.824932186	-0.106483813
2233	3	7.416566813	4.656019007	2.580962102	2.215789972	1.799575792	-0.120115106
2234	3	7.33507378	4.539445839	2.397226722	2.173839929	1.770921069	-0.111513145
2235	3	7.247449909	4.419190095	2.222331058	2.139673641	1.74366783	-0.095513377
2236	3	7.212923287	4.374074158	2.248620777	1.999907229	1.715073841	-0.098824809
2237	3	7.18577209	4.288571831	2.3002827	1.938629578	1.653220907	-0.074996302
2238	3	7.295862498	4.407088894	2.432214635	1.918832339	1.625307368	-0.074228828
2239	3	7.430281432	4.574082736	2.534097776	1.918362736	1.592732534	-0.103040901
2240	3	7.542567145	4.690350923	2.598300848	1.950231144	1.542485944	-0.135566446
2241	3	7.571697652	4.796088739	2.590899223	1.996927206	1.495508999	-0.21842045
2242	3	7.592789598	4.881991144	2.645789062	2.071213891	1.471577853	-0.284276141
2243	3	7.5281754	4.811193169	2.656742072	2.121408111	1.430896403	-0.333799169
2244	3	7.467046796	4.699190443	2.659262972	2.147540084	1.404717949	-0.336538828
2245	3	7.408133198	4.585497248	2.697750299	2.111435938	1.455550879	-0.320195644
2246	3	7.422482658	4.470329073	2.751407381	2.09017639	1.542031919	-0.253060846
2247	3	7.36089106	4.321111827	2.672409758	1.961621981	1.599089557	-0.198491171
2248	3	7.30939923	4.309758935	2.630123815	1.780640473	1.673812466	-0.133611303
2249	3	7.210379983	4.316447718	2.627079648	1.595443614	1.720061389	-0.094785426
2250	3	7.086611467	4.324400679	2.604805602	1.464050333	1.72131452	-0.084286247
2251	3	6.846755027	4.260681102	2.561284003	1.343398037	1.680625193	-0.099910707
2252	3	6.668022978	4.221496694	2.581225047	1.395044077	1.64870236	-0.137273579
2253	3	6.494155847	4.137014184	2.561451429	1.524957513	1.613329926	-0.213403343
2254	3	6.3956459	4.062166809	2.479929057	1.657827241	1.637724349	-0.269784944
2255	3	6.328619015	3.971663643	2.372483932	1.7603305	1.646456287	-0.305856091
2256	3	6.541323693	3.981785408	2.391151432	1.916008431	1.759060153	-0.313290546
2257	3	6.790218096	4.062848371	2.489188055	2.020377104	1.86446723	-0.328344738
2258	3	7.151772543	4.209706324	2.655828789	2.081530802	1.927963757	-0.307990068
2259	3	7.43806375	4.350482172	2.822264305	2.10008585	1.947666062	-0.299521094
2260	3	7.638572286	4.49008171	2.98846744	2.140379726	1.979590772	-0.292746855
2261	3	7.73169154	4.581411646	3.02835703	2.069203047	1.890732365	-0.298309106
2262	3	7.773753063	4.59526843	2.994868221	1.968549499	1.793307023	-0.240989229
2263	3	7.673097373	4.535267243	2.871842281	1.848116593	1.725894145	-0.19050641
2264	3	7.548834987	4.509542625	2.758849161	1.772396461	1.663463567	-0.143501042
2265	3	7.459065552	4.547266363	2.578428868	1.721433373	1.590175409	-0.113365759
2266	3	7.396288246	4.647276783	2.498997548	1.798599	1.600935263	-0.081545792
2267	3	7.415269121	4.787576927	2.50907306	1.943718044	1.633080564	-0.10978002
2268	3	7.557840069	4.923714094	2.614266872	2.128290406	1.655068743	-0.155402557
2269	3	7.653914921	4.96249276	2.632459714	2.243952263	1.678468653	-0.229323256
2270	3	7.695813278	4.909929538	2.705075268	2.260810676	1.711587843	-0.257930566
2271	3	7.70925035	4.80442673	2.739710479	2.221523563	1.728186731	-0.276575729
2272	3	7.681551843	4.69814529	2.740309059	2.107952901	1.811302332	-0.255109221
2273	3	7.580515993	4.648714474	2.693729688	1.890369893	1.87209222	-0.225387733
2274	3	7.487032132	4.709357363	2.689547216	1.665383057	1.94977398	-0.169918275
2275	3	7.426186676	4.828115836	2.624876925	1.508530322	2.043539157	-0.14906331
2276	3	7.4094211	4.891865509	2.51883445	1.410448585	2.125938971	-0.147320371
2277	3	7.346188295	4.91556799	2.402514366	1.376198537	2.070287793	-0.146345686
2278	3	7.289420309	4.849154169	2.305495613	1.472746236	2.023579686	-0.128152338
2279	3	7.231803476	4.725411789	2.27068681	1.573986643	1.976152818	-0.073608297
2280	3	7.124406511	4.586941763	2.289484989	1.679060937	1.866700517	-0.031759584
2281	3	6.965168846	4.530154574	2.368032376	1.768100135	1.758089481	0.032338768
2282	3	6.836137367	4.460845409	2.446257525	1.860059423	1.749759745	0.085256219
2283	3	6.906051101	4.493647978	2.568431598	1.917492141	1.760732636	0.115052217
2284	3	7.008119298	4.578007587	2.626572933	1.919819534	1.700665309	0.068298832
2285	3	7.165928508	4.666971445	2.7603139	2.019027844	1.681907431	0.079831182
2286	3	7.369699547	4.763116878	2.743802202	2.111983994	1.706554728	0.137838912
2287	3	7.583657543	4.721472924	2.72968317	2.194921732	1.761160533	0.209771479
2288	3	7.653809253	4.653594228	2.671262399	2.257920528	1.782897018	0.172856194
2289	3	7.715124755	4.543338831	2.611774572	2.336425892	1.845118295	0.173805106
2290	3	7.730592421	4.575502311	2.584243656	2.248910971	1.902896481	0.204365442
2291	3	7.6912018	4.520007843	2.670944839	2.144723097	1.892084782	0.119658335
2292	3	7.596200788	4.558677147	2.746736164	2.009882186	1.859760866	-0.014974761
2293	3	7.589827315	4.576543169	2.840168671	1.839754623	1.839165555	-0.037239288
2294	3	7.533853584	4.60598451	2.927967785	1.657063578	1.825592712	-0.069294711
2295	3	7.504031379	4.468970703	2.908380358	1.635823046	1.821802	-0.226141652
2296	3	7.493412764	4.377660631	2.950456578	1.59461221	1.882024343	-0.300680674
2297	3	7.538211946	4.412448176	2.966545193	1.586134426	1.97448337	-0.311676844
2298	3	7.481824243	4.441068494	2.911424315	1.6211915	2.048228166	-0.267035473
2299	3	7.510676338	4.512197514	2.856649057	1.653105021	2.147634554	-0.203664056
2300	3	7.558711332	4.565559246	2.81282498	1.649157338	2.218644073	-0.106490873
2301	3	7.615391003	4.618444604	2.67697976	1.686000144	2.231926491	-0.049066119
2302	3	7.637954467	4.649383449	2.579230389	1.801238812	2.176857835	-0.036988459
2303	3	7.677164943	4.702224062	2.574450603	1.939810982	2.134559599	-0.051916424
