num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
2476	2	4.992105626	3.677713468	3.513016579	2.358322524	1.661967843	1.970098492
2477	2	5.158446317	3.782769674	3.718978772	2.337299575	1.820843906	2.035261258
2478	2	5.107262058	3.684606829	3.806019864	2.353705574	1.848576459	2.032190263
2479	2	5.058378766	3.567493582	3.693893369	2.373812231	1.735940421	2.004664723
2480	2	5.011253112	3.39923209	3.568784692	2.405543026	1.606832226	1.985954135
2481	2	4.926939923	3.248643503	3.451402368	2.453646884	1.532642492	1.998117971
2482	2	4.841414379	3.336110486	3.467591596	2.544343989	1.544792122	2.012039592
2483	2	4.836637494	3.613670159	3.320365057	2.609735873	1.681440557	2.09610783
2484	2	4.809960275	3.821034187	3.316556829	2.659331167	1.873648698	2.19865677
2485	2	4.736955991	3.992930134	3.591769706	2.690943034	2.03131582	2.313894509
2486	2	4.631664486	4.059266303	3.706458669	2.689409034	2.105902466	2.393844772
2487	2	4.468235912	3.936790925	3.563721171	2.622149494	2.035119125	2.41517792
2488	2	4.296028439	3.672804925	3.518897727	2.548672486	1.873287203	2.378945276
2489	2	4.045337218	3.329205124	3.464267396	2.48902547	1.681110199	2.29965222
2490	2	3.771901141	2.847462142	3.054801782	2.453667389	1.442752106	2.200368765
2491	2	3.493101551	2.27044676	2.569291683	2.446324958	1.156425819	2.092400882
2492	2	3.318247172	2.062841656	2.347943935	2.430290696	1.032987258	2.039122178
2493	2	3.294658413	2.220892532	2.391732144	2.364235497	1.037548239	2.031923216
2494	2	3.477673059	2.402293151	2.479462956	2.262479041	1.050895242	2.06543847
2495	2	3.845139282	2.551423871	2.558307329	2.136241865	1.073951906	2.079596214
2496	2	4.183869041	2.662908037	2.661117095	1.994871405	1.123966712	2.096678043
2497	2	4.421940933	2.733627466	2.700736183	1.921934931	1.167503199	2.102980912
2498	2	4.630835713	2.817772411	2.749125308	1.925974529	1.143115973	2.092508359
2499	2	4.769127065	2.911523411	2.808556413	1.974549592	1.071738777	2.041500596
2500	2	4.758701912	2.999931603	2.889883871	2.002298455	1.007067315	1.986451371
2501	2	4.767541485	3.215810449	3.023458409	2.113842532	1.095017288	1.924805655
2502	2	4.861297082	3.491466635	3.236808938	2.242511139	1.183434292	1.827670298
2503	2	4.897317788	3.69743736	3.397056133	2.400702056	1.331818995	1.765875479
2504	2	4.936374097	3.844037183	3.504225621	2.554421115	1.48844193	1.78793654
2505	2	5.027885897	3.965394521	3.588977694	2.69888438	1.599457354	1.827480635
2506	2	5.0060274	3.960835623	3.583865871	2.765202954	1.553736918	1.867829571
2507	2	4.804526146	3.821122082	3.468703729	2.752972387	1.488287871	1.932001422
2508	2	4.563770168	3.625809046	3.336013613	2.665359002	1.356154025	1.952763927
2509	2	4.269411801	3.378580765	3.202066749	2.555079623	1.160814637	1.905284504
2510	2	3.879762123	3.055157032	3.072790902	2.453236629	0.98475411	1.864859977
2511	2	3.581890532	2.803361868	2.954202629	2.338584698	0.914939253	1.847955284
2512	2	3.568983844	2.701940377	2.897986645	2.292169346	0.856145464	1.847890485
2513	2	3.701375832	2.7014267	2.828874055	2.312103305	0.837894823	1.86798459
2514	2	3.83145204	2.740040292	2.762649299	2.303924429	0.8832237	1.929213066
2515	2	3.895790407	2.761955301	2.604878455	2.269101335	0.845958134	1.939370153
2516	2	3.994278355	2.811675633	2.563057157	2.266548326	0.80391692	1.928401932
2517	2	4.150124579	2.878376176	2.555014111	2.243511507	0.801697012	1.893365067
2518	2	4.243354725	2.925071285	2.597918707	2.240017533	0.874181456	1.849303219
2519	2	4.290368325	2.995305217	2.639765697	2.235103534	0.937025276	1.784800369
2520	2	4.374554208	3.04430433	2.720038163	2.268636078	1.064189923	1.746966536
2521	2	4.400993059	3.001319584	2.711251219	2.320555791	1.183262241	1.706901157
2522	2	4.323198504	2.960381814	2.714502648	2.397025446	1.242689103	1.676338911
2523	2	4.240479946	2.885223877	2.717707065	2.410810579	1.212268133	1.666486744
2524	2	4.204432907	2.750316183	2.716957586	2.43802349	1.147179948	1.662927776
2525	2	4.107243697	2.677503095	2.735976652	2.389874983	1.023266702	1.685392068
2526	2	4.023005361	2.7213637	2.777021836	2.285430241	0.905530632	1.729076978
2527	2	4.049025562	2.719332209	2.787293353	2.145554731	0.815285549	1.782317585
2528	2	4.055377276	2.716627618	2.731348844	2.03041801	0.783054535	1.832138825
2529	2	4.00209711	2.799382307	2.704587029	1.989623036	0.79365794	1.898215893
2530	2	4.099865553	3.135796578	2.735474508	2.031121544	0.906670834	2.008314818
2531	2	4.506636322	3.371702513	2.780607296	2.206564343	1.15986028	2.145182286
2532	2	4.782063294	3.65597838	2.868374677	2.355764187	1.418385825	2.261634851
2533	2	5.033991941	3.92137734	3.038344558	2.496294298	1.655173231	2.365811275
2534	2	5.255736815	4.125252684	3.213844222	2.584408093	1.879272151	2.447485491
2535	2	5.455559879	4.127464434	3.350077668	2.716691199	2.051540851	2.47716487
2536	2	5.555467444	4.127720978	3.599402632	2.821828318	2.08162326	2.4790016
2537	2	5.694767016	4.061168591	3.800382389	2.942450001	2.081354541	2.519501314
2538	2	5.788425586	3.958567974	3.94201213	3.044388509	2.047312721	2.57402644
2539	2	5.866066432	3.809483061	4.019106409	3.108666586	1.949385044	2.628217349
2540	2	5.878343272	3.780015449	4.055554957	3.076947872	1.791614645	2.671251144
2541	2	5.785195055	3.753431769	3.926341946	2.956282089	1.693398521	2.671296572
2542	2	5.589638974	3.707948507	3.741579974	2.780048597	1.527614074	2.586785365
2543	2	5.367829543	3.606654309	3.501263534	2.561086423	1.352072615	2.429342531
2544	2	5.075185633	3.510535636	3.22985213	2.377136857	1.19646076	2.226470404
2545	2	4.732396399	3.342687585	2.949564259	2.296485923	1.098761425	2.017974292
2546	2	4.56728137	3.110816597	2.835130205	2.326821883	0.992939174	1.834294119
2547	2	4.496414005	2.955876899	2.773831437	2.350205042	1.052120142	1.765612708
2548	2	4.419278498	2.870310273	2.732211331	2.39098617	1.156957269	1.780228465
2549	2	4.395552045	2.797561723	2.729152459	2.388689734	1.312598544	1.850820327
2550	2	4.388902345	2.829496195	2.69562782	2.361990217	1.413378042	1.888555712
2551	2	4.415579477	2.955443611	2.697729258	2.334931069	1.518730438	1.94596697
2552	2	4.45435391	3.064052034	2.668391477	2.368113716	1.543161519	1.962850264
2553	2	4.478937517	3.177784318	2.668852327	2.374482515	1.525523443	1.970545183
2554	2	4.401644532	3.27586345	2.636567962	2.357256208	1.421545624	1.9263032
2555	2	4.328695459	3.337172094	2.625963134	2.367105076	1.359805309	1.921137501
2556	2	4.199276222	3.315228799	2.599286466	2.36982078	1.284104814	1.891840382
2557	2	4.013078145	3.224752318	2.61527772	2.326057594	1.240863316	1.87838034
2558	2	3.795033687	3.118402364	2.618496972	2.310125017	1.197112966	1.865705368
2559	2	3.725025634	3.016794714	2.633375307	2.306248468	1.211490648	1.872306945
2560	2	3.860395883	2.910525406	2.609418499	2.296020022	1.158993909	1.826035382
2561	2	4.217342418	2.907762397	2.614253415	2.312600902	1.104959627	1.804020572
2562	2	4.526058021	3.026327462	2.603813458	2.390496218	1.079944884	1.771374713
2563	2	4.918969205	3.298049851	2.778705849	2.566068578	1.246423289	1.860553437
2564	2	5.245652858	3.514527039	2.955297103	2.762595209	1.441439831	2.001080629
2565	2	5.449418028	3.69881928	3.128414506	2.907403662	1.634778129	2.160761664
2566	2	5.52209546	3.818449888	3.269489592	3.02766403	1.779729778	2.292422449
2567	2	5.572802472	3.873464189	3.389722767	3.080886218	1.867718023	2.412711491
2568	2	5.4774637	3.744447667	3.331613787	3.021888743	1.784615607	2.414350235
2569	2	5.289605473	3.619699907	3.232726871	2.890697857	1.612479873	2.350749108
2570	2	5.035280065	3.471996193	3.111639506	2.789393554	1.432005108	2.282755087
2571	2	4.824011189	3.329221856	2.944638649	2.640326194	1.235947829	2.18848793
2572	2	4.583832208	3.202934086	2.750316869	2.505558247	1.05607801	2.0814072
2573	2	4.483216993	3.261492436	2.740169766	2.41026691	1.230078464	2.087670346
2574	2	4.411486376	3.216308348	2.768836921	2.358143497	1.440858881	2.131608675
2575	2	4.416287709	3.199161969	2.829885036	2.205970895	1.568832365	2.14982571
2576	2	4.341270627	3.176714245	2.897861296	2.12378911	1.737745604	2.197176132
2577	2	4.265794946	3.162827698	3.03490625	2.11394909	1.893157865	2.245178403
2578	2	4.189046573	3.135338019	3.108808572	2.120905793	1.880688933	2.21659406
2579	2	4.139886212	3.172184059	3.171460755	2.227325081	1.874008991	2.189630338
2580	2	4.193606048	3.171063195	3.205707433	2.517160116	1.89765357	2.233760527
2581	2	4.332039612	3.155575014	3.278030335	2.736374344	1.868939754	2.274120886
2582	2	4.502113535	3.15282504	3.24661197	2.887981452	1.81835143	2.323137178
2583	2	4.739452942	3.252059189	3.219019287	3.067359098	1.841725781	2.40278226
2584	2	5.07513898	3.397904182	3.187845943	3.18125564	1.845309874	2.504240749
2585	2	5.262667589	3.529156242	3.149206219	3.138399588	1.803589307	2.494614281
2586	2	5.402410364	3.670177825	3.040571502	3.090344546	1.740754881	2.470724084
2587	2	5.478019721	3.780500896	2.985860195	3.040294934	1.69077763	2.45931119
2588	2	5.47931464	3.759580067	2.956109931	2.908895637	1.636566406	2.467302909
2589	2	5.306726639	3.662592791	2.942723809	2.767136069	1.564470832	2.422941669
2590	2	5.126369198	3.544767991	2.966496032	2.707928638	1.514514497	2.447520125
2591	2	4.907956793	3.431570743	3.04777791	2.601450619	1.573527466	2.499960287
2592	2	4.798445175	3.355599463	3.200602628	2.538940796	1.629668737	2.521587318
2593	2	4.737315682	3.631171471	3.292852116	2.537403858	1.715533682	2.499807155
2594	2	4.960123171	4.024437251	3.357981081	2.664556856	1.858484493	2.515861922
2595	2	5.19319372	4.035516277	3.473043653	2.696462053	2.04364382	2.54771518
2596	2	5.387920146	4.024348831	3.564732865	2.755877977	2.11235729	2.529294104
2597	2	5.520538424	3.992983744	3.5689118	2.967288125	2.181767224	2.526273764
2598	2	5.69367921	4.11219413	3.595738028	3.127485862	2.205470493	2.549522306
2599	2	5.723706106	3.97540876	3.635118651	3.147179738	2.169045725	2.550492108
2600	2	5.705778454	4.114013347	3.560026821	3.135750925	2.016946764	2.539632868
2601	2	5.688167077	4.230753657	3.493658016	3.142008152	1.967406265	2.584301316
2602	2	5.605166525	4.287172469	3.429837826	2.976100171	1.88873433	2.599751171
2603	2	5.376272755	4.047571344	3.356979773	2.778694693	1.842969906	2.597519978
2604	2	5.225805682	3.906244071	3.273682066	2.574844357	1.868261996	2.611595484
2605	2	5.086473814	3.766468107	3.269996861	2.53785695	1.973765069	2.574360534
2606	2	4.919454705	3.601021661	3.20991201	2.476452603	1.962009617	2.517508497
2607	2	4.820568638	3.518704615	3.175415827	2.465515049	1.954270382	2.479514631
2608	2	4.845535775	3.543874905	3.199564703	2.546531641	1.916567029	2.471920128
2609	2	4.831844873	3.534807406	3.239289017	2.680061021	1.855371869	2.439246084
2610	2	4.848183336	3.600321545	3.325704298	2.805793405	1.79695332	2.481670919
2611	2	4.890247524	3.67129	3.442897083	2.912367789	1.789669195	2.489847431
2612	2	4.992957378	3.770300987	3.540223439	3.002404701	1.815670592	2.51473669
2613	2	5.099474761	3.863888573	3.565171617	3.035332733	1.899138071	2.519374133
2614	2	5.221461881	3.922260076	3.567247811	3.056526931	1.929104222	2.514300089
2615	2	5.271437304	3.920829131	3.491230354	3.046967577	1.946899612	2.476921266
2616	2	5.290731752	3.921116826	3.375378139	2.995592926	1.944273438	2.479349438
2617	2	5.224384134	3.85696876	3.243732273	2.885502338	1.884972463	2.454653705
2618	2	5.13721949	3.78844153	3.268343623	2.807894022	1.831687246	2.480115774
2619	2	4.91139827	3.750687752	3.297805149	2.727947542	1.813935848	2.534624902
2620	2	4.708048684	3.760610923	3.365315317	2.672043828	1.768889855	2.59012191
2621	2	4.611102711	3.877381241	3.511769104	2.700341634	1.882611029	2.595890467
2622	2	4.664538669	4.084731446	3.698729915	2.796717621	2.029525583	2.596614129
2623	2	4.740980197	4.173530382	3.694182164	2.782518161	2.095518481	2.490599163
2624	2	4.947924763	4.254726406	3.681733584	2.768591903	2.166992922	2.35688054
2625	2	5.089367712	4.324586903	3.676385943	2.733280849	2.293842081	2.200610984
2626	2	5.078091203	4.262211905	3.569732804	2.649828591	2.248887148	2.083780858
2627	2	4.988628037	4.058517418	3.328900674	2.52675275	2.211725845	2.020068652
2628	2	4.878840583	3.982964059	3.282132652	2.521088597	2.190226759	2.141525391
2629	2	4.725879819	3.922098378	3.259881749	2.505852844	2.175342386	2.281686693
2630	2	4.582260239	3.888555664	3.3291093	2.540329359	2.062402524	2.413197734
2631	2	4.533574628	3.979768465	3.464753	2.586159196	2.114995571	2.576516568
2632	2	4.611392604	4.151423898	3.681678476	2.654875962	2.152045291	2.51012445
2633	2	4.668126323	4.168540787	3.761180481	2.651074068	2.193161404	2.59957438
2634	2	4.817120733	4.189529593	3.882618053	2.676290829	2.234473749	2.458911149
2635	2	5.040893256	4.176666536	3.89794226	2.727942957	2.32722372	2.289293227
2636	2	5.322138186	4.191154181	3.926856593	2.836624141	2.339685871	1.994480978
2637	2	5.550318822	4.204034992	3.882072701	2.969122951	2.327126205	2.282223984
2638	2	5.749666584	4.275423454	3.932839429	3.127980456	2.332507439	2.262350507
2639	2	5.872751972	4.329941722	3.917116942	3.25515615	2.304398651	2.481181965
2640	2	5.91242689	4.376359478	3.949586438	3.283725002	2.240275344	2.640682219
2641	2	5.866116357	4.314959027	3.935020398	3.263945598	2.151063991	2.758024464
2642	2	5.750145328	4.206729957	3.952130677	3.161313854	2.059582206	2.706055736
2643	2	5.613248123	4.053389096	3.829398659	2.999383098	1.877890239	2.621562197
2644	2	5.423549849	3.842420976	3.67274615	2.779288058	1.663870729	2.505171376
2645	2	5.250413987	3.57282628	3.470207616	2.621299214	1.39817374	2.396967498
2646	2	5.074707485	3.37591893	3.251710164	2.448438112	1.151273664	2.298720979
2647	2	4.933972983	3.233891216	2.955777211	2.348111146	0.880653495	2.184006695
2648	2	4.751462845	3.191082596	2.812444905	2.324172701	0.735904755	2.094023517
2649	2	4.635930332	3.12898901	2.728166774	2.349866406	0.636780865	2.067797211
2650	2	4.501186334	3.106414156	2.635284218	2.374049515	0.617576118	2.022325725
2651	2	4.483855666	3.102644458	2.559834383	2.423564965	0.64794393	1.999169632
2652	2	4.512004043	3.052973755	2.479166359	2.4676608	0.682581302	2.005190301
2653	2	4.484032166	2.944827967	2.439907362	2.475252971	0.679978273	2.01778334
2654	2	4.450701242	2.916002618	2.442019196	2.468715348	0.71952388	1.984033224
2655	2	4.463002569	2.879933796	2.519868362	2.453747209	0.777512711	1.982247229
2656	2	4.358941664	2.805029269	2.591242956	2.388340839	0.826359137	1.949918088
2657	2	4.22896237	2.758188678	2.698978437	2.331123906	0.88340019	1.892319786
2658	2	4.213295925	2.692063138	2.725285553	2.289877994	0.979486078	1.86127944
2659	2	4.233703539	2.636860258	2.749007962	2.263692259	1.05594222	1.891912222
2660	2	4.18573993	2.630513116	2.718916595	2.2006022	1.10511593	1.916319621
2661	2	4.2524222	2.702854894	2.718528727	2.211624787	1.153660797	1.994585515
2662	2	4.36604287	2.840623989	2.745127322	2.238734563	1.207502876	2.095188983
2663	2	4.41227235	3.009130423	2.816281407	2.253107315	1.330985781	2.223840961
2664	2	4.440962547	3.141230847	2.87556818	2.269035114	1.433643591	2.302630904
2665	2	4.578971097	3.260325706	2.941607172	2.328521406	1.511183101	2.389892327
2666	2	4.69712846	3.445503628	2.989804779	2.365044311	1.566871933	2.421309802
2667	2	4.734505368	3.759178619	3.120436729	2.350884467	1.63744198	2.462585613
2668	2	4.796769975	3.9770109	3.292156328	2.39049521	1.629776675	2.418872526
2669	2	4.882922345	4.184580899	3.429958901	2.436111903	1.618826254	2.403326184
2670	2	4.852062495	4.354751114	3.576532041	2.510190834	1.627229444	2.357831612
2671	2	4.775133378	4.426209585	3.691979757	2.557405285	1.624943568	2.351085717
2672	2	4.715913059	4.305236712	3.655955553	2.621354485	1.556790491	2.292858335
2673	2	4.641106499	4.175530797	3.513976079	2.606807304	1.444442386	2.254417092
2674	2	4.504048119	3.963667223	3.348966499	2.585828309	1.339032074	2.187343484
2675	2	4.467311012	3.678479088	3.094385139	2.503148207	1.216184708	2.124124722
2676	2	4.476848806	3.438876193	2.791051925	2.456464182	1.119698822	2.023318218
2677	2	4.546433633	3.466250487	2.672518081	2.434044027	1.085458269	1.941220169
2678	2	4.64027431	3.500106213	2.72247085	2.44775486	1.121161685	1.892831254
2679	2	4.769037786	3.718073219	2.800153692	2.544845489	1.248769616	1.931415326
2680	2	4.84751045	3.966247483	3.039068751	2.65242722	1.374806352	2.004748576
2681	2	4.92924537	4.163659632	3.250247612	2.745867673	1.488094729	2.106291358
2682	2	4.994200153	4.334747424	3.381247234	2.899534811	1.667608296	2.251483245
2683	2	5.124081741	4.493194044	3.472325449	3.049938583	1.82885849	2.39458269
2684	2	5.184576836	4.549863199	3.637247243	3.077312368	1.942363011	2.425367791
2685	2	5.27001858	4.564987464	3.674937325	3.12616316	2.030922777	2.449128717
2686	2	5.329573465	4.588313765	3.708589524	3.171664652	2.149792516	2.450750778
2687	2	5.358180881	4.58451627	3.797267184	3.090403472	2.187035874	2.380772057
2688	2	5.250285229	4.564955266	3.912299446	3.014214199	2.234482366	2.329357597
2689	2	5.179357793	4.550320035	3.910601864	3.005071511	2.218581442	2.3942313
2690	2	5.081282357	4.515216954	3.932412108	2.967783718	2.223250024	2.45804774
2691	2	5.018602088	4.420981895	3.92775808	2.938296907	2.159059726	2.570010618
2692	2	4.992930778	4.292174775	3.854199352	3.017281276	2.099771572	2.507979502
2693	2	5.070686287	4.12822159	3.717717715	3.067826334	2.011253821	2.615501701
2694	2	5.14046754	3.946789439	3.593964098	3.106362516	1.963937929	2.656159802
2695	2	5.21537736	3.752058597	3.432258672	3.146061176	1.884663329	2.669529216
2696	2	5.246045398	3.569176867	3.256122859	3.156828316	1.818052513	2.652269002
2697	2	5.265217099	3.427803118	3.097156185	3.150013205	1.766125676	2.814527436
2698	2	5.256498022	3.295811665	2.943987408	3.118304259	1.691904604	2.80159414
2699	2	5.217506416	3.189805341	2.81501889	3.074193678	1.610290157	2.797200107
2700	2	5.148681081	3.131202486	2.773850585	2.990614117	1.527110283	2.797308507
2701	2	5.113120791	3.114231589	2.714476008	2.912929515	1.477285184	2.772667336
2702	2	5.046499435	3.113817645	2.645018228	2.779611251	1.393733269	2.716396768
2703	2	4.973894899	3.142643052	2.610122822	2.676796398	1.352535577	2.659632703
2704	2	4.910515311	3.160592022	2.581544158	2.57023014	1.290555878	2.598278479
2705	2	4.826869052	3.158739544	2.476323725	2.53378954	1.20111267	2.547664493
2706	2	4.65692958	3.139098563	2.418951467	2.478162159	1.060903745	2.501293465
2707	2	4.576905065	3.07339152	2.494192339	2.459299979	0.974307827	2.484093088
2708	2	4.565592054	2.956509932	2.53600351	2.438971303	0.854963033	2.46801631
2709	2	4.619868518	2.835044988	2.602009926	2.406935247	0.781539566	2.45540419
2710	2	4.716322396	2.810468082	2.704016181	2.351355181	0.755343008	2.439948336
2711	2	4.844552497	2.830454191	2.814144508	2.327991945	0.789293042	2.464436078
2712	2	4.924214468	2.946142519	2.835351348	2.307371026	0.8770697	2.467194986
2713	2	4.996081309	3.109370542	2.878567984	2.224200445	0.969892133	2.478542821
2714	2	5.011960132	3.312968797	2.925360503	2.19447762	1.087652055	2.496377194
2715	2	5.093275902	3.435013222	3.003293498	2.170385817	1.205673498	2.524982246
2716	2	5.23289847	3.546852431	3.075084608	2.14959033	1.301673328	2.532959208
2717	2	5.317594176	3.589139303	3.11981156	2.129223294	1.278648023	2.543804809
2718	2	5.358261165	3.58483306	3.158232072	2.18063608	1.280313659	2.565286184
2719	2	5.401160259	3.490340501	3.174066178	2.19503447	1.253661106	2.586971233
2720	2	5.387176889	3.336456711	3.12770633	2.175534518	1.245949073	2.581816626
2721	2	5.249706641	3.120184489	3.020257436	2.152456314	1.215079615	2.569206726
2722	2	5.109239772	2.90523252	2.999154393	2.301400434	1.292860125	2.582894039
2723	2	4.975593796	2.700172641	2.982794284	2.433693974	1.312695234	2.554117361
2724	2	4.837496781	2.636272591	2.969395382	2.544844629	1.33665473	2.543548422
2725	2	4.773779151	2.869636947	3.013331218	2.692256598	1.323216879	2.578511305
2726	2	4.831534265	3.058433433	3.096596254	2.851672762	1.334197072	2.652701394
2727	2	4.873540759	3.223618699	3.081232895	2.847897082	1.317083046	2.698409293
2728	2	4.963841657	3.366523499	3.050346225	2.833665812	1.348481407	2.598803773
2729	2	5.071234584	3.449551954	3.024820894	2.832712939	1.35628599	2.46379244
2730	2	5.019369186	3.323514584	2.91249541	2.795721991	1.333144106	2.496506792
2731	2	4.954016389	3.203155961	2.785109406	2.693222415	1.29955323	2.453650879
2732	2	4.928385966	3.05865397	2.694874437	2.64103752	1.217893344	2.422180007
2733	2	4.794805981	2.900317605	2.600097206	2.59851369	1.080149148	2.550771114
2734	2	4.562893909	2.773408108	2.518321674	2.558398088	0.944580435	2.642246524
2735	2	4.440592249	2.813638524	2.503726388	2.516227755	0.843123954	2.564913715
2736	2	4.330654214	2.829914171	2.521233274	2.505246276	0.733614164	2.513319559
2737	2	4.168457697	2.871660621	2.580439788	2.542167086	0.701688708	2.455962745
2738	2	4.115165605	2.89043627	2.68857761	2.534508391	0.80712859	2.457256908
2739	2	4.14272752	2.851741515	2.748780086	2.505615603	0.908173146	2.494641588
2740	2	4.210542855	2.846758089	2.851821164	2.566077399	1.013311451	2.513228343
2741	2	4.236550741	2.87212556	2.905364795	2.609752979	1.137834419	2.545165893
2742	2	4.26391718	2.897981729	2.962012627	2.66706173	1.227974851	2.559194972
2743	2	4.2970809	2.908872317	2.941427908	2.736454291	1.189865187	2.538394216
2744	2	4.306960525	2.942579528	2.945075426	2.822620591	1.16274485	2.505595663
2745	2	4.290177559	2.965766717	2.87949028	2.804034438	1.132840794	2.468898746
2746	2	4.255683547	2.961055857	2.847611098	2.818387439	1.073886764	2.421464376
2747	2	4.317691556	2.972735631	2.8294961	2.784693652	1.018397272	2.420795433
2748	2	4.380489681	3.025103815	2.860893206	2.768931889	1.050939387	2.456662959
2749	2	4.491238155	3.11488341	2.878506702	2.713651385	1.147906708	2.517128906
2750	2	4.663516492	3.245713702	3.016471956	2.711971446	1.262460629	2.578605619
2751	2	4.871765619	3.363666059	3.171770954	2.649572318	1.350838559	2.633985726
2752	2	4.97245392	3.429061093	3.250089268	2.610813943	1.48007547	2.656322456
2753	2	5.043584819	3.487106114	3.352434376	2.598358439	1.590179785	2.673817672
2754	2	5.100362709	3.522193319	3.482806735	2.637260241	1.676229523	2.668368396
2755	2	5.198232034	3.510904998	3.541728418	2.770627286	1.758743883	2.673735094
2756	2	5.260733899	3.527519264	3.543559379	3.000334544	1.867485001	2.721159677
2757	2	5.319805181	3.543229439	3.553459123	3.170514681	1.930112	2.590039197
2758	2	5.407019427	3.536964456	3.523425436	3.286483938	1.997499872	2.648201816
2759	2	5.45986327	3.513567788	3.427265417	3.37099462	1.993813982	2.691253821
2760	2	5.353536911	3.450832699	3.299124945	3.342063625	1.940623418	2.68636082
2761	2	5.215083622	3.315187122	3.165627495	3.199267856	1.850629031	2.584124986
2762	2	5.083066081	3.193945339	3.041972804	3.039032537	1.745555077	2.640214359
2763	2	4.890894746	3.070409311	2.916527359	2.890181024	1.587782985	2.490589044
2764	2	4.676363609	2.903023464	2.804475278	2.725299995	1.462967534	2.33964783
2765	2	4.629253637	2.779556179	2.752690877	2.644725081	1.373366875	2.255177734
2766	2	4.621263846	2.727563235	2.734914916	2.655752888	1.275480434	2.269231461
2767	2	4.628615155	2.626315159	2.68079731	2.672961659	1.165944825	2.339474804
2768	2	4.646303996	2.57264258	2.656162735	2.607652322	1.093599287	2.393630421
2769	2	4.69722929	2.604383176	2.678191124	2.562770063	1.037765273	2.451908005
2770	2	4.83785446	2.698702056	2.680505045	2.521857709	0.994129874	2.48047797
2771	2	4.908567437	2.761688142	2.672519557	2.451234108	0.961136655	2.491243571
2772	2	4.944030818	2.844422323	2.697140036	2.378518873	0.94998015	2.501610631
2773	2	4.928855177	2.864494299	2.700247687	2.354337225	0.883253036	2.536320013
2774	2	4.904707106	2.989873155	2.724271254	2.291479135	0.853889299	2.552658793
2775	2	4.781860254	3.197516614	2.789808013	2.24061971	0.81684358	2.593783677
2776	2	4.722060603	3.392113172	3.111018573	2.284754151	0.861938394	2.624172356
2777	2	4.91881258	3.617507575	3.373498932	2.374733575	0.998216566	2.655585248
2778	2	5.197068645	3.800980753	3.597057461	2.476076103	1.188694627	2.674368836
2779	2	5.411981597	3.869667039	3.750068707	2.559163278	1.318720414	2.699303822
2780	2	5.583441752	3.802040525	3.872459403	2.6027073	1.466117225	2.665679528
2781	2	5.714700795	3.703178267	3.774875498	2.613729227	1.533614143	2.642652876
2782	2	5.640480744	3.450435773	3.63505773	2.562245618	1.507187155	2.618840243
2783	2	5.450964464	3.138546155	3.425286286	2.522992647	1.42729292	2.590457594
2784	2	5.197267619	2.822914985	3.190910198	2.557671715	1.331920182	2.553188357
2785	2	4.836256554	2.671695413	2.864438749	2.649921276	1.17872361	2.544940305
2786	2	4.302262537	2.66264021	2.735214312	2.679451847	1.072937889	2.527430616
2787	2	3.944695893	2.834040774	2.617949336	2.713404798	1.06116079	2.483918202
2788	2	3.75199445	2.966792371	2.561331687	2.717699232	1.079734514	2.401056885
2789	2	3.618590156	3.066547315	2.502169575	2.666276703	1.120869257	2.317992925
2790	2	3.639726764	3.148455136	2.445438584	2.553120408	1.158675793	2.245251045
2791	2	3.783078841	3.210152974	2.561377763	2.487416361	1.182879381	2.173341146
2792	2	4.134949331	3.419180011	2.822302209	2.483451965	1.222411677	2.140675688
2793	2	4.395178066	3.608108823	3.03318896	2.476962073	1.26561056	2.16274614
2794	2	4.59832719	3.779230715	3.195489991	2.45099824	1.313541467	2.20768977
2795	2	4.770857304	3.935569564	3.362504101	2.546322045	1.361311409	2.292973972
2796	2	4.829032066	4.001477152	3.410331801	2.634546478	1.365711742	2.370192234
2797	2	4.692065531	3.908128561	3.323199615	2.686221164	1.313735745	2.435162328
2798	2	4.66279457	3.772534628	3.237254844	2.756239736	1.26667922	2.509788724
2799	2	4.656605956	3.605720992	3.148231765	2.83951671	1.234391284	2.562525915
2800	2	4.661467662	3.325994673	3.005766154	2.776163723	1.230498497	2.570921588
2801	2	4.715938934	3.053580483	2.878574289	2.69800928	1.321185464	2.572986673
2802	2	4.850868235	2.914934045	2.7953781	2.592574651	1.418893925	2.562482051
2803	2	4.782918742	2.801467664	2.663576521	2.470160091	1.512115558	2.536277272
2804	2	4.666602467	2.675024891	2.546717271	2.315039337	1.554014959	2.535742828
2805	2	4.475906343	2.672746706	2.515542761	2.257158198	1.550933847	2.520966269
2806	2	4.421162087	2.871824775	2.674780598	2.215500487	1.456673151	2.529566094
2807	2	4.342181587	3.012303923	2.854424669	2.190766627	1.379533017	2.546202927
2808	2	4.430475143	3.15512878	3.033648329	2.158292402	1.29277218	2.547119643
2809	2	4.541338098	3.296043302	3.204971565	2.203371271	1.240215018	2.493320482
2810	2	4.702093371	3.388691764	3.289766202	2.242939623	1.227662412	2.465889585
2811	2	4.654422265	3.266416561	3.218461581	2.22373537	1.254167821	2.408763754
2812	2	4.664936227	3.153861614	3.141058586	2.24338377	1.217540009	2.339387593
2813	2	4.656634103	3.031742626	3.067993292	2.326723227	1.156251071	2.29229823
2814	2	4.658387883	2.878808693	2.939900602	2.326230654	1.101584098	2.284416849
2815	2	4.623562573	2.804318674	2.950043859	2.422486336	1.047202497	2.299811355
