num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
1382	3	5.692023781	3.242175009	3.000408672	4.457667745	2.109548619	0.474802276
1383	3	5.59743899	3.17906385	2.943760811	4.446613518	2.118305175	0.515526854
1384	3	5.383798811	3.094056919	2.838019475	4.364732703	2.135186707	0.532908602
1385	3	5.115850851	3.016747483	2.670022948	4.245632122	1.995170087	0.457769248
1386	3	4.838106491	2.926548733	2.527068144	4.137798204	1.833045591	0.352747802
1387	3	4.670721643	2.918182723	2.412130659	4.046174566	1.692277631	0.247119533
1388	3	4.64478848	2.998406008	2.37457936	3.938951061	1.561624884	0.169656396
1389	3	4.767284625	3.095136119	2.358087475	3.89932621	1.464882339	0.118505739
1390	3	4.91158516	3.178113649	2.395411443	3.894760382	1.539639266	0.122076295
1391	3	5.000062649	3.215083151	2.341785734	3.911608713	1.628414276	0.137807722
1392	3	5.014844251	3.231391896	2.266782427	3.8552463	1.625435274	0.123293441
1393	3	4.975758064	3.156311478	2.273985362	3.803522012	1.653012769	0.095441533
1394	3	4.895056472	3.066040674	2.351242061	3.734441843	1.614533143	0.081323599
1395	3	4.783543054	2.929841749	2.414175737	3.652052818	1.527546432	0.081197381
1396	3	4.764434002	2.829600378	2.527658486	3.521730324	1.433892957	0.096503011
1397	3	4.8416077	2.716527559	2.658658252	3.494214552	1.453605036	0.132041492
1398	3	4.952635452	2.716551623	2.720007228	3.465447846	1.455021285	0.18168477
1399	3	5.110933139	2.716518437	2.732762004	3.452718935	1.571626876	0.207536602
1400	3	5.29196774	2.799913962	2.744882526	3.461009433	1.754262232	0.227810592
1401	3	5.383003408	2.890921404	2.778675219	3.511885352	1.914422842	0.222558589
1402	3	5.440896447	2.983251898	2.798166475	3.511192272	2.008435399	0.207299634
1403	3	5.49623425	3.063182539	2.768663355	3.521491364	2.08443199	0.183384699
1404	3	5.518233105	3.152948798	2.778113764	3.527054214	2.088666554	0.177378228
1405	3	5.577181495	3.211703344	2.806466674	3.592577646	2.009695066	0.16525578
1406	3	5.6746138	3.228004181	2.800335104	3.647232056	1.865411768	0.163770973
1407	3	5.759112449	3.229088263	2.815197861	3.709200356	1.712031398	0.178923468
1408	3	5.822419455	3.219252513	2.887917315	3.770296235	1.535238698	0.173264667
1409	3	5.87086976	3.158965585	2.934665685	3.822438812	1.395573479	0.149109764
1410	3	5.807142514	3.103619418	2.945644851	3.795003511	1.357203047	0.115025822
1411	3	5.669141774	3.051562407	2.919542765	3.717345142	1.464809773	0.090651974
1412	3	5.538768472	3.000146664	2.836714269	3.666308058	1.627630204	0.058141789
1413	3	5.434101609	3.049566983	2.738649244	3.624198345	1.825557944	0.058608186
1414	3	5.367528637	3.137345135	2.585220758	3.593563678	1.975066596	0.069706749
1415	3	5.375690471	3.192608643	2.429175705	3.587474732	2.085185545	0.113711394
1416	3	5.475031897	3.26684701	2.373996186	3.645099038	2.134245342	0.160873256
1417	3	5.537562301	3.360498832	2.385822279	3.625440234	2.115355009	0.19888505
1418	3	5.50759965	3.298400145	2.411199502	3.593553078	2.065367604	0.219872632
1419	3	5.436022372	3.241244679	2.511239904	3.542161625	2.01615711	0.23238978
1420	3	5.405009223	3.218989819	2.640915977	3.531910095	1.953356462	0.219896741
1421	3	5.342373668	3.197149956	2.715064446	3.499945908	1.874764255	0.19960485
1422	3	5.238766007	3.13901777	2.761154428	3.54555755	1.836507876	0.191611383
1423	3	5.207616419	3.160058708	2.766399946	3.585642772	1.767461568	0.185595016
1424	3	5.250093028	3.159877628	2.750756604	3.636499494	1.715036519	0.188298365
1425	3	5.25174867	3.154731085	2.68246197	3.659098195	1.693705809	0.214589341
1426	3	5.350336555	3.143923379	2.588974088	3.673630111	1.751324064	0.218263023
1427	3	5.481447683	3.173611473	2.508514279	3.662877347	1.803228287	0.21015366
1428	3	5.670663444	3.210988239	2.471091388	3.668890988	1.863386057	0.205238391
1429	3	5.77703251	3.262374989	2.461201043	3.669364743	1.90790242	0.193822004
1430	3	5.872790621	3.289469983	2.473294064	3.648154869	1.935348887	0.160792668
1431	3	5.834519798	3.283007123	2.54234314	3.643376085	1.92964335	0.127554609
1432	3	5.787401907	3.217471132	2.596867033	3.615386542	1.922572852	0.098605398
1433	3	5.622218214	3.183186341	2.656541026	3.523898142	1.907783997	0.08304568
1434	3	5.506388626	3.124561936	2.679813035	3.446091316	1.874699674	0.084385046
1435	3	5.393771987	3.056465515	2.687382952	3.383402976	1.829816814	0.083480613
1436	3	5.44709458	3.097047354	2.647737482	3.28144191	1.741742419	0.11177971
1437	3	5.502795715	3.171797838	2.624061827	3.203079437	1.605379667	0.155732862
1438	3	5.606502655	3.178331851	2.566634548	3.231676603	1.523679321	0.195538429
1439	3	5.618179952	3.199327867	2.518444766	3.244761782	1.489241706	0.259719516
1440	3	5.641806278	3.236501248	2.494525309	3.289973977	1.527993743	0.34482971
1441	3	5.600908146	3.140963913	2.482735859	3.37924319	1.599746116	0.46212894
1442	3	5.555100083	3.057976344	2.451335711	3.47323634	1.698283298	0.548634442
1443	3	5.483060542	3.124926252	2.44856106	3.528338738	1.737490945	0.622154102
1444	3	5.527269585	3.177865884	2.475748744	3.612015113	1.801363635	0.660720143
1445	3	5.561730587	3.21968235	2.526446569	3.677733218	1.829301304	0.699820809
1446	3	5.604465277	3.33458102	2.627984809	3.750412637	1.874310871	0.685035972
1447	3	5.632161983	3.415830466	2.716832641	3.821575273	1.945206409	0.677135757
1448	3	5.690302313	3.334230662	2.780393325	3.878286447	2.021030751	0.655882742
1449	3	5.629556995	3.230930689	2.798096546	3.867842944	2.013493239	0.615236429
1450	3	5.520031401	3.139262023	2.773036504	3.850208808	1.979419309	0.529044549
1451	3	5.41094764	3.032573952	2.663297188	3.765762175	1.9119516	0.440731318
1452	3	5.318704196	2.905770045	2.544604079	3.642583087	1.782777181	0.328625224
1453	3	5.165316997	2.955173784	2.405295104	3.519841924	1.63792198	0.20555794
1454	3	5.142627891	3.064305935	2.298984889	3.432400016	1.521473197	0.096321374
1455	3	5.163635585	3.172289652	2.218997331	3.357294245	1.429922127	0.02429771
1456	3	5.16333528	3.246095193	2.263682349	3.34516944	1.383545831	-0.040183267
1457	3	5.199715583	3.343035667	2.308940918	3.357960182	1.40201081	-0.05877142
1458	3	5.253793113	3.349323178	2.384334465	3.355575851	1.396882079	-0.034772812
1459	3	5.312074291	3.322555111	2.467132034	3.412546657	1.440605048	0.053246894
1460	3	5.501622103	3.259506967	2.598669603	3.513880233	1.552715032	0.144968084
1461	3	5.676710084	3.215441207	2.707645299	3.606417295	1.660175193	0.232953829
1462	3	5.777422203	3.129854128	2.843364038	3.692809088	1.730184865	0.286166162
1463	3	5.890186692	3.110654262	2.965796899	3.806569785	1.817807085	0.315561364
1464	3	5.942656331	3.074038612	3.066938044	3.865719852	1.877676135	0.285916773
1465	3	5.838102562	3.034550552	3.108651036	3.83451937	1.87067152	0.225129615
1466	3	5.737720048	3.042024321	3.124736128	3.806608317	1.838904052	0.173368146
1467	3	5.676517139	3.146928666	3.117205146	3.782330619	1.833235921	0.117717878
1468	3	5.603842925	3.28124318	3.106688637	3.715634577	1.801576881	0.063220886
1469	3	5.583451619	3.464001912	3.097160767	3.65408232	1.773685096	0.026439948
1470	3	5.672631262	3.649124028	3.119184145	3.666650438	1.729950399	0.013400983
1471	3	5.724557741	3.777727197	3.140553511	3.665611341	1.690861254	-0.008085224
1472	3	5.742632823	3.856975341	3.151300369	3.652295786	1.62672576	-0.018145936
1473	3	5.740047454	3.903909779	3.148281255	3.646878415	1.573093682	-0.02518698
1474	3	5.712705893	3.919675058	3.132489047	3.641668147	1.511035138	-0.025773351
1475	3	5.664317457	3.918900615	3.096618846	3.614147907	1.48422407	-0.029110914
1476	3	5.613467991	3.918125572	3.059413949	3.585848818	1.456674319	-0.032459654
1477	3	5.559893681	3.917349927	3.02077118	3.55672551	1.428344024	-0.035819645
1478	3	5.50328588	3.916573681	2.980574914	3.526728526	1.399187664	-0.039190964
1479	3	5.443280336	3.915796831	2.938694996	3.495803824	1.369155616	-0.042573688
1480	2	5.379442973	3.915019378	2.894984194	3.463892181	1.338193643	-0.045967893
1481	2	5.311250824	3.91424132	2.849275077	3.430928523	1.306242313	-0.049373657
1482	2	5.238065967	3.913462655	2.801376142	3.396841113	1.273236304	-0.052791061
1483	2	5.15909915	3.912683384	2.751066968	3.361550621	1.239103606	-0.056220184
1484	2	5.096260713	3.887737404	2.699007359	3.33297317	1.187335913	-0.071260971
1485	2	5.027228223	3.843703651	2.679475493	3.335027378	1.154398943	-0.079315405
1486	2	4.963158683	3.763561107	2.672974417	3.328877743	1.165528367	-0.082733898
1487	2	4.897383294	3.639149959	2.673506811	3.317869427	1.182556531	-0.080055883
1488	2	4.840631814	3.464353851	2.695908821	3.323331749	1.208881415	-0.073922763
1489	2	4.762008992	3.287560145	2.732290292	3.312872185	1.283338634	-0.051126646
1490	2	4.698052309	3.089623515	2.719394317	3.271954339	1.346637459	-0.029036994
1491	2	4.627537437	2.940437862	2.712150057	3.265607668	1.36580493	-0.004903121
1492	2	4.576917731	2.868173122	2.73462524	3.287328148	1.391496961	0.000106367
1493	2	4.591283701	2.852893883	2.736716061	3.31722321	1.432007415	0.024942709
1494	2	4.855255424	2.8655804	2.729876491	3.392766853	1.479301882	0.056927758
1495	3	5.080144934	2.918803599	2.738891014	3.482605861	1.504434581	0.081422937
1496	3	5.302527131	2.984871468	2.743587742	3.536350228	1.511372316	0.108707867
1497	3	5.535948555	3.051075901	2.731839109	3.559698044	1.526571277	0.164412946
1498	3	5.694695574	3.088887332	2.772692237	3.575814455	1.557226816	0.207453675
1499	3	5.659530544	3.097444017	2.825893122	3.528216786	1.545217333	0.228905905
1500	3	5.615201621	3.061901524	2.882206455	3.416327804	1.547105648	0.242253782
1501	3	5.518398275	2.955529913	2.917322609	3.330746427	1.592980844	0.225497862
1502	3	5.281219038	2.770699542	2.908750731	3.286206969	1.618318579	0.178776236
1503	3	4.972076335	2.587824579	2.819143886	3.180260422	1.581584843	0.090078349
1504	3	4.744223697	2.417450859	2.727615654	3.152112052	1.579874877	0.023890976
1505	3	4.675319126	2.430682367	2.643878453	3.192416742	1.589166011	-0.024604844
1506	3	4.72906165	2.520771048	2.574323568	3.204636816	1.573024289	-0.040974543
1507	3	4.907199155	2.643429482	2.547717302	3.225522004	1.631305099	-0.026779609
1508	3	5.078482186	2.739613215	2.577823023	3.298735225	1.712571289	0.027158142
1509	3	5.237316375	2.795189581	2.550911534	3.357365954	1.730240935	0.051513728
1510	3	5.135097827	2.676514921	2.49281742	3.430410992	1.742480157	0.0546603
1511	3	4.942309477	2.511669428	2.414512302	3.492586939	1.770574506	0.052963845
1512	3	4.725438668	2.375701043	2.36062055	3.500664452	1.67590874	0.034015638
1513	3	4.662908959	2.442429631	2.335385908	3.518880114	1.585598341	0.001508623
1514	3	4.664089064	2.588993105	2.347237347	3.515305312	1.557389831	-0.013697891
1515	3	4.877685974	2.778206036	2.382977227	3.568018937	1.502409837	-0.024436793
1516	3	5.069377385	2.96267341	2.443859099	3.658106076	1.426082935	-0.026794384
1517	3	5.183307567	3.09280734	2.464480539	3.769393538	1.427854699	-0.029340695
1518	3	5.057136259	3.014258856	2.438645405	3.865460564	1.388219359	-0.002049721
1519	3	4.826599924	2.862401131	2.418394906	3.960601432	1.302513723	0.002173747
1520	3	4.533682323	2.734752097	2.382701386	3.938312398	1.238638504	0.023340122
1521	3	4.161141748	2.562825437	2.322679054	3.865767796	1.186183664	0.030603427
1522	3	3.775415187	2.352715873	2.271188141	3.77322611	1.223371506	0.049265352
1523	3	3.795126146	2.381691549	2.2559945	3.668419596	1.307594314	0.030383533
1524	3	3.969786308	2.511496686	2.275759947	3.559597432	1.412273495	0.036528726
1525	3	4.092915823	2.580902443	2.303594374	3.528769948	1.515642961	0.030156458
1526	3	4.25975214	2.716941872	2.424799476	3.517745586	1.623975535	0.044752968
1527	3	4.317414182	2.844679941	2.57382665	3.482583514	1.627734919	0.055312617
1528	3	4.341102912	2.918081859	2.671542734	3.410286981	1.625832463	0.068429475
1529	3	4.356269047	2.946131771	2.708500975	3.28745594	1.617319825	0.075878884
1530	3	4.430942066	2.979256522	2.770835674	3.199310684	1.633610503	0.089296282
1531	3	4.45541124	2.946782411	2.73249075	3.186405774	1.643316665	0.07896509
1532	3	4.842952984	2.980150866	2.671395913	3.237530384	1.759611418	0.056707339
1533	3	5.159595714	3.059702877	2.662257727	3.349088693	1.912440885	0.061388644
1534	3	5.407933549	3.136608963	2.695479634	3.473548962	2.081201552	0.077259505
1535	3	5.574120441	3.204448362	2.696577053	3.557472547	2.193731222	0.103753079
1536	3	5.706766249	3.261031798	2.738236805	3.563439752	2.274826299	0.140473481
1537	3	5.625235555	3.212775772	2.742523147	3.545204486	2.298200722	0.191982845
1538	3	5.585034781	3.101915161	2.708337965	3.503678449	2.268043118	0.222507766
1539	3	5.553333271	2.96612064	2.700817161	3.465102523	2.181949371	0.222753376
1540	3	5.558806724	2.831333357	2.719953937	3.429007851	2.101802645	0.199799674
1541	3	5.569645872	2.759154354	2.768578672	3.442916812	2.042268876	0.203293516
1542	3	5.632110037	2.771457857	2.84355328	3.474839037	1.965908784	0.201889295
1543	3	5.539615983	2.829182274	2.921175993	3.471976214	1.880400268	0.21454226
1544	3	5.370974972	2.916518928	2.939342107	3.468071207	1.834015224	0.262003476
1545	3	5.117386785	3.022690975	2.934366786	3.449078846	1.852811191	0.337176007
1546	3	4.80638878	3.101863587	2.920169249	3.395008149	1.850305613	0.372861265
1547	3	4.512932403	3.220234441	2.924658815	3.311430465	1.911387543	0.4102474
1548	3	4.47683441	3.350547308	2.95193036	3.261543896	2.014402377	0.4498327
1549	3	4.569871923	3.468043782	3.036760237	3.209920409	2.095810003	0.468531244
1550	3	4.687268884	3.545128568	3.130606675	3.165547146	2.0870202	0.465547313
1551	3	4.769196211	3.604873355	3.211847296	3.170772548	2.083131169	0.47745931
1552	0	4.821904344	3.630382238	3.275290599	3.216064711	2.05780592	0.488897316
1553	0	4.836064352	3.631347486	3.323454544	3.280595564	2.012534834	0.496068439
1554	0	4.827197328	3.6185326	3.349746324	3.358770093	1.966890111	0.511853449
1555	0	4.812711977	3.60758786	3.370466718	3.453610841	1.960743619	0.535544015
1556	0	4.798013714	3.596522006	3.390766479	3.540230857	1.954559112	0.558686302
1557	0	4.783096185	3.585332328	3.410662345	3.619942293	1.94833612	0.581305115
1558	0	4.767952749	3.574016022	3.430170076	3.69376623	1.94207416	0.603423613
1559	0	4.752576459	3.56257019	3.449304525	3.762512873	1.93577274	0.625063451
1560	0	4.736960041	3.550991833	3.46807971	3.826835895	1.92943136	0.646244909
1561	0	4.721095876	3.539277845	3.486508875	3.887270331	1.92304951	0.666987003
1562	0	4.704975978	3.527425012	3.504604542	3.944259661	1.916626671	0.68730759
1563	0	4.670432405	3.503952655	3.522265815	3.980351327	1.916676162	0.695170042
1564	0	4.601991276	3.45373362	3.55382026	3.992941447	1.91935477	0.705858076
1565	0	4.508063899	3.375522755	3.585423088	4.004084942	1.944236475	0.698244486
1566	2	4.380328109	3.30704004	3.495470178	4.017829325	1.975197191	0.670133286
1567	2	4.206237347	3.250574144	3.392615126	4.030580027	2.01218248	0.62715196
1568	2	4.033220167	3.238799489	3.273590595	4.072273633	2.043631478	0.602126679
1569	2	3.925009474	3.306924975	3.254162044	4.144516599	2.077094007	0.570557245
1570	2	3.848762813	3.434473881	3.213596512	4.204545255	2.079466921	0.588543977
1571	2	3.817537942	3.533720987	3.313935547	4.245042694	2.078225201	0.664289605
1572	2	3.834250601	3.611356885	3.390021537	4.270949747	2.072874238	0.77961635
1573	2	3.854663958	3.661853649	3.446451098	4.272721563	2.068455602	0.906557231
1574	2	3.848753758	3.67768499	3.374789039	4.249631446	2.061161564	1.045507525
1575	2	3.845715003	3.662933286	3.294419827	4.219860813	2.067735502	1.172858717
1576	2	3.827249989	3.624513029	3.20582215	4.184821962	2.044285647	1.23918883
1577	2	3.820891798	3.575663661	3.108746148	4.140226667	1.993238361	1.256198729
1578	2	3.900942025	3.508927486	3.058235569	4.073272975	1.926307179	1.224522774
1579	2	3.982684068	3.405634059	3.018980013	3.990260247	1.819718893	1.126938566
1580	2	4.076503562	3.264954873	2.985188968	3.880467718	1.648108488	0.936588617
1581	2	4.189715219	3.163080985	2.978340157	3.759630177	1.495996347	0.749488135
1582	2	4.423023173	3.151057962	2.994424085	3.636000304	1.396534311	0.557857443
1583	2	4.528204125	3.1393008	2.931015735	3.552337093	1.336618701	0.382513301
1584	2	4.634677825	3.267466074	2.874247495	3.511160826	1.423433265	0.390102369
1585	2	4.727572327	3.416153614	2.836842798	3.548630847	1.60144904	0.493413446
1586	2	4.826372141	3.58555611	2.840157595	3.598768258	1.774391479	0.63954457
1587	2	4.746393634	3.62092463	2.849188227	3.684543336	1.925301685	0.797621577
1588	2	4.701836603	3.675745159	2.888042336	3.78181022	2.064832364	0.936445002
1589	2	4.614592942	3.607193363	2.919885294	3.86045076	2.104086528	0.94407199
1590	2	4.484695032	3.506315837	2.927954812	3.892711335	2.107748073	0.943751859
1591	2	4.260640585	3.231952756	2.82414728	3.936398819	2.079735092	0.851538208
1592	2	4.126015235	2.983968136	2.670151469	3.932412118	1.999943706	0.699260242
1593	2	3.920870749	2.636395397	2.485974479	3.879674592	1.822805977	0.513322554
1594	2	3.721290828	2.34673779	2.227210093	3.805684061	1.672827621	0.388159714
1595	2	3.53324296	2.033655432	1.954114977	3.718438017	1.499885703	0.25498986
1596	2	3.348059035	2.016150253	1.833050671	3.580934523	1.327856111	0.220591282
1597	2	3.198158177	2.007350699	1.810238882	3.461476382	1.280796407	0.249275291
1598	2	3.162589817	1.999435811	1.845744576	3.380405457	1.37663852	0.262418642
1599	2	3.159718899	2.030751484	2.002291957	3.300394337	1.480989154	0.291563617
1600	2	3.21240518	2.074779704	2.148538954	3.248168795	1.623360434	0.32157135
1601	2	3.31620756	2.116219286	2.242315525	3.23895604	1.797193122	0.319583411
1602	2	3.412942486	2.188335983	2.353179203	3.295485468	1.875852294	0.315146985
1603	2	3.453149549	2.329127372	2.472280976	3.414775779	1.941244636	0.356156961
1604	2	3.474624982	2.444084008	2.520913077	3.587266548	2.040078601	0.381789643
1605	2	3.425802712	2.540968391	2.537289365	3.750350332	2.108135953	0.404159078
1606	2	3.361652281	2.636051535	2.573843148	3.875462573	2.100763791	0.449473144
1607	2	3.26606471	2.673988465	2.535716552	3.915002492	2.112452646	0.471363802
1608	2	3.155979976	2.619388012	2.445341399	3.855311153	2.138127248	0.470635872
1609	2	2.997112439	2.551381605	2.379389236	3.71933122	2.147754375	0.457068539
1610	2	3.004498797	2.502124503	2.321156442	3.559898487	2.156145396	0.450773037
1611	2	3.253772942	2.496408371	2.325397964	3.421038647	2.210498136	0.43662612
1612	2	3.449572775	2.552429057	2.385648982	3.335808399	2.246417307	0.422334107
1613	2	3.636242098	2.656209691	2.48864769	3.325014572	2.224168358	0.386204416
1614	2	3.823954961	2.739629479	2.562186449	3.326842244	2.103718073	0.356645304
1615	2	3.894237419	2.755566214	2.606983366	3.281123525	1.960859573	0.298537935
1616	2	3.775836762	2.686148558	2.519735117	3.164260177	1.766810809	0.203568928
1617	2	3.68552982	2.574244703	2.400614967	3.033725651	1.609575236	0.092621206
1618	2	3.735456901	2.439088555	2.258674561	2.943831221	1.573808368	-0.002185259
1619	2	3.936801627	2.395308791	2.145225197	2.981453204	1.695216233	-0.064604569
1620	2	4.211571614	2.40841296	2.089047922	3.109120785	1.829380463	-0.052848688
1621	2	4.525363452	2.45926096	2.145031452	3.310934347	1.951090955	0.024959565
1622	2	4.755273238	2.523136157	2.221422447	3.543202195	2.008320357	0.146727569
1623	2	4.870125226	2.586581258	2.269909265	3.706125808	1.98871535	0.282597141
1624	2	4.861850388	2.534856751	2.262432701	3.777087072	1.914083415	0.366385403
1625	2	4.778548846	2.4808308	2.244949164	3.791742562	1.799072483	0.400989003
1626	2	4.578006851	2.482388598	2.264157292	3.738233532	1.642915973	0.410828988
1627	2	4.30661717	2.499658646	2.282020501	3.572221826	1.492352075	0.383450511
1628	2	3.957004643	2.510798013	2.300622833	3.393853047	1.380908271	0.326028177
1629	2	3.608377532	2.531957656	2.371229803	3.272625094	1.306891033	0.288479325
1630	2	3.315456058	2.554723702	2.430071859	3.229680084	1.287851382	0.257329776
1631	2	3.195625385	2.509884363	2.447113463	3.251388436	1.350616122	0.220618737
1632	2	3.22328683	2.421942739	2.455957452	3.351008191	1.469497088	0.188866217
1633	2	3.338789672	2.334544224	2.464788146	3.434377388	1.565705541	0.158177953
1634	2	3.507450267	2.304758031	2.448442106	3.465920355	1.667922856	0.118174103
1635	2	3.590684343	2.317810656	2.411631749	3.485424871	1.765618728	0.081578114
1636	2	3.697965201	2.348495304	2.377642136	3.503525634	1.876913028	0.065879512
1637	2	3.713324459	2.425608453	2.368936459	3.540389945	1.936370456	0.072908186
1638	2	4.020084586	2.553076747	2.417830018	3.579156082	1.982504453	0.061943302
1639	2	4.280206303	2.648180673	2.551636028	3.651988792	2.021966451	0.066253469
1640	2	4.550832091	2.718324041	2.684534565	3.702483202	2.023642925	0.084478045
1641	2	4.799908556	2.801178059	2.820658465	3.733201523	1.957942265	0.070063951
1642	2	5.142693633	2.894245166	2.938456204	3.768992134	1.890351518	0.034629378
1643	2	5.270676701	2.90932996	3.014035779	3.806277025	1.837355541	0.027949715
1644	2	5.39945559	2.924257269	2.998145689	3.817654822	1.751814457	0.007296729
1645	2	5.538237034	2.959248954	2.9845948	3.815088027	1.703397034	-0.011546427
1646	2	5.624321061	3.002932528	2.959560806	3.824866733	1.650750293	0.014273895
1647	2	5.547811813	2.997453859	2.905154535	3.787757165	1.584448589	0.078801412
1648	2	5.509508186	3.004952781	2.810301907	3.742621547	1.544629662	0.15450149
1649	2	5.396158289	2.999348505	2.718637387	3.688127851	1.569630579	0.220095693
1650	2	5.11925641	2.903298801	2.598588608	3.635828575	1.590421419	0.257925075
1651	2	4.769741304	2.758554409	2.42125359	3.570053485	1.644551327	0.271196733
1652	2	4.5215505	2.607172124	2.223441871	3.500725308	1.684490729	0.241762058
1653	2	4.225359807	2.476641942	2.062178449	3.413444198	1.65457669	0.18539539
1654	2	4.096464055	2.389057065	1.995956835	3.35184488	1.606693348	0.131019709
1655	2	4.210812187	2.44726776	2.016899307	3.325418975	1.509016461	0.086525755
1656	2	4.316525412	2.553316775	2.125804277	3.338273404	1.425388503	0.050309456
1657	2	4.617873957	2.809848525	2.323617449	3.392920697	1.412431197	0.040611507
1658	2	4.883265824	3.032809264	2.567001334	3.471403374	1.469535608	0.049163947
1659	2	5.042464878	3.195146701	2.74478775	3.532341558	1.494347834	0.083803314
1660	2	5.174439237	3.310190982	2.837585106	3.553043641	1.581943555	0.153591208
1661	2	5.290137037	3.393186628	2.912037186	3.551629332	1.672763047	0.227725026
1662	2	5.173467236	3.306817966	2.908320246	3.532545265	1.707055136	0.294975715
1663	2	4.963875927	3.154432433	2.817928947	3.48072449	1.718605875	0.333787164
1664	2	4.71420169	2.948308405	2.707612843	3.440349778	1.71004516	0.32359206
1665	2	4.543823858	2.702445866	2.643752577	3.408842272	1.644471796	0.25259341
1666	2	4.349425238	2.396424487	2.568735947	3.356850368	1.572178177	0.167174987
1667	2	4.422394575	2.260484634	2.537654866	3.345429649	1.534733961	0.070203611
1668	2	4.601212265	2.20474972	2.537502146	3.444053918	1.510491514	-0.024922237
1669	2	4.911513929	2.32872374	2.560922541	3.548346657	1.585148565	-0.043423712
1670	2	5.005116929	2.409645687	2.536722474	3.655113547	1.679678722	-0.013746643
1671	2	5.084690628	2.505034968	2.513647768	3.787938435	1.717824553	0.00713304
1672	2	5.151853706	2.597221187	2.50133916	3.881789498	1.713534782	0.025577188
1673	2	5.16499504	2.670132888	2.505731136	3.871067763	1.686429505	0.069907903
1674	2	4.934868748	2.599653079	2.483871625	3.826131875	1.538584311	0.052333159
1675	2	4.702702982	2.542203632	2.496440138	3.7606898	1.377187232	0.034329675
1676	2	4.406189527	2.453433675	2.487961033	3.62184629	1.250562948	0.032910389
1677	2	4.019224407	2.400231077	2.448072793	3.452930828	1.16653094	0.053562625
1678	2	3.594791815	2.38761563	2.416670028	3.307782925	1.151807876	0.075576078
1679	2	3.663195448	2.502841096	2.400284278	3.16167086	1.296092012	0.114884638
1680	2	3.785375072	2.589654671	2.401162167	3.063509386	1.453907837	0.157445793
1681	2	3.915724239	2.685263288	2.460538556	3.072312574	1.61237604	0.17912067
1682	2	4.083219457	2.708559719	2.524601514	3.140964766	1.743145428	0.183494941
1683	2	4.512301417	2.813330935	2.582127315	3.272337147	1.828565522	0.15365546
1684	2	4.824904076	2.84250802	2.667152617	3.397803601	1.886221987	0.137689715
1685	2	5.066660107	2.908634908	2.748088568	3.502036543	1.908039458	0.12377225
1686	2	5.252831899	2.965917383	2.790419995	3.556851099	1.856441691	0.14112914
1687	2	5.384464309	3.032528328	2.838957591	3.561764864	1.820628167	0.152677752
1688	2	5.261271905	2.92164041	2.855063374	3.519876834	1.792188474	0.186516668
1689	2	5.057199805	2.823838132	2.807845846	3.467951609	1.712216492	0.225968569
1690	2	4.785090673	2.651713279	2.687214536	3.364125351	1.67222879	0.24626183
1691	2	4.409518618	2.428610911	2.524371221	3.272074943	1.712384185	0.240345458
1692	2	3.835056671	2.192841848	2.319510134	3.209490795	1.718270818	0.226932855
1693	2	3.619623493	2.101327342	2.112741276	3.197772678	1.721649905	0.213275511
1694	2	3.606059828	2.012032163	1.973616773	3.22383166	1.779571217	0.171123289
1695	2	3.652917778	2.03938038	1.950494733	3.269994784	1.774050258	0.126327319
1696	2	4.243548375	2.138967104	2.018146151	3.355303172	1.78436161	0.085301864
1697	2	4.615871778	2.210550106	2.097158653	3.460098428	1.793956111	0.068646308
1698	2	5.064210192	2.371832212	2.269101789	3.551817278	1.83894905	0.089155186
1699	2	5.421132131	2.554901364	2.469866861	3.62670225	1.864358086	0.140109392
1700	2	5.691911616	2.666888806	2.635849042	3.73598043	1.942905828	0.201922968
1701	2	5.752247425	2.734114421	2.793391473	3.805370858	1.988804519	0.301783424
1702	2	5.803777749	2.786147463	2.934558176	3.861303812	2.050162921	0.414094165
1703	2	5.698425364	2.771380808	2.988130807	3.884927264	2.055388986	0.474404579
1704	2	5.469762167	2.702273448	2.958657103	3.885465878	2.045000043	0.538727782
1705	2	5.124438468	2.644133068	2.931739389	3.847021002	1.985292604	0.618231979
1706	2	4.749987275	2.56851264	2.855657046	3.808739716	1.871074894	0.648443438
1707	2	4.177100031	2.501447395	2.760884026	3.717368133	1.740587993	0.638757006
1708	2	3.678557375	2.422360404	2.671078559	3.621743458	1.661688443	0.642888504
1709	2	3.414071048	2.348500737	2.620366616	3.538116353	1.601539002	0.605877377
1710	2	3.344597731	2.317934648	2.518339905	3.436573086	1.587250201	0.521264931
1711	2	3.510904839	2.341592247	2.421840028	3.276973037	1.640121864	0.456644543
1712	2	3.678937552	2.33615891	2.319790566	3.225395549	1.683544668	0.416208247
1713	2	3.86653977	2.39228093	2.268817535	3.215484318	1.661694052	0.369828914
1714	2	4.170416993	2.504172196	2.247114956	3.225024537	1.655983897	0.350764076
1715	2	4.366360516	2.58559016	2.283033527	3.272074404	1.658081378	0.368696162
1716	2	4.525046508	2.621221792	2.370075812	3.387740538	1.709241491	0.369309573
1717	2	4.636679462	2.666719157	2.479512356	3.39298053	1.75390874	0.340767132
1718	2	4.688426087	2.670704037	2.533573974	3.370223485	1.893204465	0.286200269
1719	2	4.551046793	2.614299576	2.555975704	3.284434796	2.011335465	0.224986308
1720	2	4.399352671	2.499903686	2.565855223	3.220876656	2.085765832	0.1415935
